Number,Player,Position,Height,Weight,Birth Date,Country,Years Experience,College,Player URL,Game Score,Game Season,Points,Assists,Rebounds,Steals,Blocks,Turnovers,Personal Fouls,Minutes Played,Field Goals Made,Field Goals Attempted,Field Goals Percentage,Three Points Made,Three Points Attempted,Three Points Percentage,Free Throws Made,Free Throws Attempted,Free Throws Percentage,Offensive Rebounds,Defensive Rebounds,Plus Minus,Opponent,Location,Game Date,Age,Team,Game Result,Starter,Season,Draft Round,Draft Pick in Round,Draft Overall Pick,Moved_x,Moved_y
9,Rasual Butler,SF,6-7,215,"May 23, 1979",us,9,La Salle,https://www.basketball-reference.com/players/b/butlera01/gamelog/2012,-0.5,25,0,0,1,0,0,0,0,3:02,0,0,,0,0,,0,2,0.0,0,1,0.0,MIA,A,2012-02-05,32-258,TOR,L (-6),0,2011-12,2.0,24.0,53.0,False,False
9,Rasual Butler,SF,6-7,215,"May 23, 1979",us,9,La Salle,https://www.basketball-reference.com/players/b/butlera01/gamelog/2012,0.0,26,0,0,0,0,0,0,0,2:00,0,0,,0,0,,0,0,,0,0,-5.0,WAS,A,2012-02-06,32-259,TOR,L (-3),0,2011-12,2.0,24.0,53.0,False,False
9,Rasual Butler,SF,6-7,215,"May 23, 1979",us,9,La Salle,https://www.basketball-reference.com/players/b/butlera01/gamelog/2012,3.7,27,8,0,4,0,0,0,2,14:04,3,9,0.333,2,4,0.5,0,0,,1,3,-6.0,MIL,H,2012-02-08,32-261,TOR,L (-6),0,2011-12,2.0,24.0,53.0,False,False
9,Rasual Butler,SF,6-7,215,"May 23, 1979",us,9,La Salle,https://www.basketball-reference.com/players/b/butlera01/gamelog/2012,-1.8,28,0,0,0,1,0,1,1,7:27,0,2,0.0,0,1,0.0,0,0,,0,0,-7.0,BOS,H,2012-02-10,32-263,TOR,W (+12),0,2011-12,2.0,24.0,53.0,False,False
9,Rasual Butler,SF,6-7,215,"May 23, 1979",us,9,La Salle,https://www.basketball-reference.com/players/b/butlera01/gamelog/2012,-0.4,29,0,0,0,0,0,0,1,0:01,0,0,,0,0,,0,0,,0,0,-1.0,LAL,H,2012-02-12,32-265,TOR,L (-2),0,2011-12,2.0,24.0,53.0,False,False
9,Rasual Butler,SF,6-7,215,"May 23, 1979",us,9,La Salle,https://www.basketball-reference.com/players/b/butlera01/gamelog/2012,-0.7,30,0,0,0,0,0,0,0,0:01,0,1,0.0,0,1,0.0,0,0,,0,0,0.0,NYK,H,2012-02-14,32-267,TOR,L (-3),0,2011-12,2.0,24.0,53.0,False,False
9,Rasual Butler,SF,6-7,215,"May 23, 1979",us,9,La Salle,https://www.basketball-reference.com/players/b/butlera01/gamelog/2012,4.8,31,10,3,3,0,0,2,3,27:28,5,10,0.5,0,3,0.0,0,0,,0,3,-4.0,SAS,H,2012-02-15,32-268,TOR,L (-7),0,2011-12,2.0,24.0,53.0,False,False
9,Rasual Butler,SF,6-7,215,"May 23, 1979",us,9,La Salle,https://www.basketball-reference.com/players/b/butlera01/gamelog/2012,-2.1,32,0,0,0,0,0,0,0,7:29,0,3,0.0,0,1,0.0,0,0,,0,0,-5.0,CHA,H,2012-02-17,32-270,TOR,L (-7),0,2011-12,2.0,24.0,53.0,False,False
9,Rasual Butler,SF,6-7,215,"May 23, 1979",us,9,La Salle,https://www.basketball-reference.com/players/b/butlera01/gamelog/2012,0.0,33,0,0,0,0,0,0,0,0:08,0,0,,0,0,,0,0,,0,0,0.0,MEM,H,2012-03-02,32-284,TOR,L (-3),0,2011-12,2.0,24.0,53.0,False,False
9,Rasual Butler,SF,6-7,215,"May 23, 1979",us,9,La Salle,https://www.basketball-reference.com/players/b/butlera01/gamelog/2012,1.0,34,0,1,1,0,0,0,0,1:56,0,0,,0,0,,0,0,,0,1,-3.0,HOU,H,2012-03-07,32-289,TOR,W (+18),0,2011-12,2.0,24.0,53.0,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,19.2,1,15,11,6,0,0,1,2,30:25,5,9,0.556,3,5,0.6,2,2,1.0,2,4,12.0,CLE,A,2011-12-26,30-089,TOR,W (+8),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,5.6,2,7,6,3,2,0,3,1,30:01,3,9,0.333,0,2,0.0,1,1,1.0,0,3,-3.0,IND,H,2011-12-28,30-091,TOR,L (-5),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,12.1,3,11,7,2,2,0,2,1,32:50,4,8,0.5,2,4,0.5,1,1,1.0,0,2,2.0,DAL,A,2011-12-30,30-093,TOR,L (-13),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,23.7,4,18,13,4,0,1,1,1,36:20,6,9,0.667,3,4,0.75,3,3,1.0,0,4,4.0,ORL,A,2012-01-01,30-095,TOR,L (-6),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,12.0,5,9,12,4,1,0,2,4,43:01,3,8,0.375,1,4,0.25,2,2,1.0,1,3,-2.0,NYK,A,2012-01-02,30-096,TOR,W (+5),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,17.5,6,13,11,6,0,0,1,2,36:47,6,8,0.75,1,3,0.333,0,0,,0,6,8.0,CLE,H,2012-01-04,30-098,TOR,W (+15),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,19.1,7,19,8,2,1,0,0,2,36:05,7,13,0.538,2,6,0.333,3,3,1.0,0,2,-10.0,NJN,H,2012-01-06,30-100,TOR,L (-12),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,4.5,8,7,7,3,0,0,2,3,32:43,3,9,0.333,0,3,0.0,1,2,0.5,1,2,-25.0,PHI,A,2012-01-07,30-101,TOR,L (-35),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,13.0,9,14,6,3,1,0,1,2,40:46,6,11,0.545,1,2,0.5,1,1,1.0,0,3,27.0,MIN,H,2012-01-09,30-103,TOR,W (+10),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,6.4,10,8,8,5,0,0,4,1,29:03,4,9,0.444,0,3,0.0,0,0,,1,4,-14.0,WAS,A,2012-01-10,30-104,TOR,L (-15),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,15.2,11,13,10,6,2,0,1,3,33:38,5,12,0.417,2,4,0.5,1,1,1.0,0,6,-5.0,SAC,H,2012-01-11,30-105,TOR,L (-7),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,11.6,12,15,9,1,0,0,2,4,41:12,5,12,0.417,1,5,0.2,4,4,1.0,0,1,-4.0,IND,H,2012-01-13,30-107,TOR,L (-5),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,4.1,13,2,8,3,1,0,2,0,35:50,1,6,0.167,0,2,0.0,0,0,,1,2,-14.0,CHI,A,2012-01-14,30-108,TOR,L (-13),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,13.3,14,13,11,3,0,0,4,2,36:22,6,9,0.667,1,1,1.0,0,0,,1,2,-4.0,ATL,A,2012-01-16,30-110,TOR,L (-9),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,8.2,15,9,4,3,0,0,0,3,28:58,3,7,0.429,0,3,0.0,3,3,1.0,1,2,-30.0,BOS,A,2012-01-18,30-112,TOR,L (-23),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,13.5,16,7,13,2,3,0,1,1,36:09,2,8,0.25,1,1,1.0,2,2,1.0,0,2,-12.0,POR,H,2012-01-20,30-114,TOR,L (-10),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,-0.8,17,3,4,2,0,0,2,0,23:45,1,8,0.125,1,2,0.5,0,0,,0,2,-20.0,LAC,A,2012-01-22,30-116,TOR,L (-12),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,9.4,18,6,11,4,1,0,3,1,33:19,2,5,0.4,0,0,,2,3,0.667,0,4,5.0,PHO,A,2012-01-24,30-118,TOR,W (+3),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,8.4,19,12,7,4,0,0,1,5,35:04,5,13,0.385,2,7,0.286,0,0,,1,3,-1.0,UTA,A,2012-01-25,30-119,TOR,W (+5),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,1.5,20,9,2,1,0,0,3,1,31:34,3,10,0.3,1,3,0.333,2,2,1.0,0,1,-22.0,DEN,A,2012-01-27,30-121,TOR,L (-15),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,13.4,21,10,9,5,0,0,1,2,34:25,4,6,0.667,1,2,0.5,1,1,1.0,0,5,11.0,NJN,A,2012-01-29,30-123,TOR,W (+21),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,8.3,22,6,9,2,0,0,3,1,31:39,3,4,0.75,0,0,,0,0,,1,1,-21.0,ATL,H,2012-01-31,30-125,TOR,L (-23),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,1.4,23,1,7,2,0,0,2,0,22:12,0,5,0.0,0,2,0.0,1,1,1.0,1,1,-19.0,BOS,A,2012-02-01,30-126,TOR,L (-36),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,14.7,24,8,17,8,0,0,3,3,35:37,2,6,0.333,0,0,,4,5,0.8,1,7,16.0,WAS,H,2012-02-03,30-128,TOR,W (+17),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,1.1,25,8,3,0,0,0,5,0,25:38,4,8,0.5,0,3,0.0,0,0,,0,0,-13.0,MIA,A,2012-02-05,30-130,TOR,L (-6),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,-0.5,26,3,4,2,0,0,3,3,34:59,1,5,0.2,1,3,0.333,0,0,,1,1,-4.0,WAS,A,2012-02-06,30-131,TOR,L (-3),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,13.5,27,9,15,2,2,0,1,2,32:57,4,12,0.333,1,3,0.333,0,0,,0,2,3.0,MIL,H,2012-02-08,30-133,TOR,L (-6),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,23.8,28,17,14,4,1,0,0,0,37:37,7,12,0.583,1,3,0.333,2,3,0.667,2,2,24.0,BOS,H,2012-02-10,30-135,TOR,W (+12),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,25.4,29,30,6,2,0,0,2,0,37:09,13,18,0.722,4,4,1.0,0,0,,0,2,-3.0,LAL,H,2012-02-12,30-137,TOR,L (-2),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,25.2,30,25,9,7,3,1,4,2,38:43,11,17,0.647,3,5,0.6,0,0,,1,6,-8.0,NYK,H,2012-02-14,30-139,TOR,L (-3),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,17.4,31,16,11,3,2,0,1,3,33:55,8,14,0.571,0,0,,0,1,0.0,0,3,-10.0,SAS,H,2012-02-15,30-140,TOR,L (-7),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,14.3,32,14,8,3,2,0,1,2,41:57,5,12,0.417,2,5,0.4,2,2,1.0,0,3,-2.0,CHA,H,2012-02-17,30-142,TOR,L (-7),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,16.1,33,6,15,8,1,0,1,1,33:29,1,4,0.25,1,2,0.5,3,3,1.0,0,8,8.0,DET,H,2012-02-22,30-147,TOR,W (+10),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,6.3,34,7,7,1,0,0,0,2,23:41,3,9,0.333,1,2,0.5,0,0,,0,1,-6.0,HOU,A,2012-02-28,30-153,TOR,L (-3),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,7.9,35,12,6,3,0,0,2,2,32:10,5,12,0.417,2,5,0.4,0,0,,0,3,-10.0,NOH,A,2012-02-29,30-154,TOR,W (+11),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,8.4,36,10,9,2,1,0,4,0,33:55,3,9,0.333,2,5,0.4,2,3,0.667,0,2,-16.0,MEM,H,2012-03-02,30-156,TOR,L (-3),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,-0.6,37,2,3,4,0,0,2,2,26:00,1,5,0.2,0,2,0.0,0,0,,0,4,8.0,GSW,H,2012-03-04,30-158,TOR,W (+8),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,8.2,38,8,7,2,2,0,1,3,34:56,3,9,0.333,2,3,0.667,0,0,,0,2,1.0,ORL,H,2012-03-05,30-159,TOR,L (-4),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,20.0,39,17,12,3,2,0,3,1,34:47,7,11,0.636,1,3,0.333,2,2,1.0,0,3,24.0,HOU,H,2012-03-07,30-161,TOR,W (+18),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,-2.9,40,2,0,0,1,0,1,1,13:19,1,7,0.143,0,3,0.0,0,0,,0,0,-14.0,DET,A,2012-03-10,30-164,TOR,L (-19),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,9.9,41,11,8,1,0,1,3,1,34:56,5,9,0.556,1,2,0.5,0,0,,0,1,-27.0,NYK,A,2012-03-20,30-174,TOR,L (-19),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,6.0,42,9,8,0,1,0,3,2,39:55,3,10,0.3,1,2,0.5,2,2,1.0,0,0,-13.0,CHI,H,2012-03-21,30-175,TOR,L (-12),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,2.1,43,2,10,3,2,0,2,2,44:26,0,10,0.0,0,4,0.0,2,2,1.0,0,3,16.0,NYK,H,2012-03-23,30-177,TOR,W (+17),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,17.3,44,20,10,6,0,0,6,1,45:03,8,13,0.615,0,2,0.0,4,4,1.0,2,4,2.0,CHI,A,2012-03-24,30-178,TOR,L (-1),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,12.2,45,9,11,2,2,0,2,1,37:49,4,9,0.444,1,3,0.333,0,0,,0,2,-11.0,ORL,H,2012-03-26,30-180,TOR,L (-16),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,12.7,46,10,10,3,1,0,2,2,33:19,3,6,0.5,3,4,0.75,1,2,0.5,0,3,11.0,DEN,H,2012-03-28,30-182,TOR,W (+9),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,14.8,47,9,16,6,1,0,3,2,41:58,4,8,0.5,0,1,0.0,1,2,0.5,0,6,-13.0,MIA,H,2012-03-30,30-184,TOR,L (-12),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,16.4,48,15,8,2,2,0,1,4,36:10,6,10,0.6,2,6,0.333,1,1,1.0,1,1,0.0,WAS,H,2012-04-01,30-186,TOR,W (+7),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,9.3,49,1,11,2,3,0,0,4,33:29,0,2,0.0,0,2,0.0,1,1,1.0,0,2,6.0,CHA,H,2012-04-03,30-188,TOR,W (+5),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,17.4,50,12,13,0,2,0,1,1,33:11,5,9,0.556,1,4,0.25,1,1,1.0,0,0,27.0,PHI,A,2012-04-04,30-189,TOR,W (+21),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,17.8,51,19,6,2,2,0,2,2,35:34,8,12,0.667,3,4,0.75,0,0,,0,2,13.0,OKC,A,2012-04-08,30-193,TOR,L (-16),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,12.6,52,8,14,2,0,0,2,2,38:04,3,6,0.5,2,4,0.5,0,0,,0,2,-1.0,IND,A,2012-04-09,30-194,TOR,L (-5),1,2011-12,,,,False,False
8,José Calderón,PG,6-3,200,"September 28, 1981",es,6,,https://www.basketball-reference.com/players/c/caldejo01/gamelog/2012,8.4,53,9,4,1,0,0,1,1,22:10,3,5,0.6,1,2,0.5,2,2,1.0,0,1,-8.0,PHI,H,2012-04-11,30-196,TOR,L (-18),1,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,0.0,1,0,0,0,0,0,0,0,0:01,0,0,,0,0,,0,0,,0,0,-2.0,IND,H,2011-12-28,36-195,TOR,L (-5),0,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,-3.2,2,0,0,0,0,0,1,2,8:11,0,2,0.0,0,1,0.0,0,0,,0,0,-14.0,DAL,A,2011-12-30,36-197,TOR,L (-13),0,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,2.2,3,4,0,3,0,0,0,0,13:35,2,5,0.4,0,2,0.0,0,0,,0,3,-18.0,ORL,A,2012-01-01,36-199,TOR,L (-6),0,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,5.3,4,4,3,4,0,0,1,0,4:59,1,2,0.5,0,0,,2,2,1.0,0,4,7.0,NYK,A,2012-01-02,36-200,TOR,W (+5),0,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,-0.1,5,0,2,2,0,0,1,1,11:13,0,1,0.0,0,0,,0,0,,0,2,7.0,CLE,H,2012-01-04,36-202,TOR,W (+15),0,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,4.6,6,4,3,4,0,1,1,2,11:55,2,4,0.5,0,1,0.0,0,0,,1,3,-2.0,NJN,H,2012-01-06,36-204,TOR,L (-12),0,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,0.4,7,2,2,5,0,0,1,2,15:17,1,5,0.2,0,1,0.0,0,0,,1,4,-10.0,PHI,A,2012-01-07,36-205,TOR,L (-35),0,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,-0.8,8,0,0,0,0,0,0,2,7:14,0,0,,0,0,,0,0,,0,0,-17.0,MIN,H,2012-01-09,36-207,TOR,W (+10),0,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,9.6,9,8,6,2,0,2,2,0,18:57,3,6,0.5,2,3,0.667,0,0,,1,1,-1.0,WAS,A,2012-01-10,36-208,TOR,L (-15),0,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,1.5,10,3,1,1,1,1,2,1,14:33,0,2,0.0,0,0,,3,4,0.75,0,1,-2.0,SAC,H,2012-01-11,36-209,TOR,L (-7),0,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,0.0,11,0,0,0,0,0,0,0,0:01,0,0,,0,0,,0,0,,0,0,-2.0,IND,H,2012-01-13,36-211,TOR,L (-5),0,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,1.0,12,2,0,1,0,0,1,0,5:04,1,1,1.0,0,0,,0,0,,0,1,2.0,BOS,A,2012-01-18,36-216,TOR,L (-23),0,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,-1.0,13,0,0,0,0,0,1,0,3:53,0,0,,0,0,,0,0,,0,0,6.0,POR,H,2012-01-20,36-218,TOR,L (-10),0,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,0.3,14,0,1,1,0,0,0,0,4:59,0,1,0.0,0,0,,0,0,,0,1,2.0,ATL,H,2012-01-31,36-229,TOR,L (-23),0,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,-0.3,15,0,1,0,0,0,1,0,4:43,0,0,,0,0,,0,0,,0,0,-6.0,BOS,A,2012-02-01,36-230,TOR,L (-36),0,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,3.6,16,5,2,1,0,0,0,1,6:04,2,5,0.4,1,2,0.5,0,0,,0,1,6.0,WAS,A,2012-02-06,36-235,TOR,L (-3),0,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,0.3,17,0,1,0,1,0,1,1,5:39,0,0,,0,0,,0,0,,0,0,1.0,MIL,H,2012-02-08,36-237,TOR,L (-6),0,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,-4.1,18,0,1,1,0,0,2,0,10:40,0,5,0.0,0,1,0.0,0,0,,1,0,-15.0,BOS,H,2012-02-10,36-239,TOR,W (+12),0,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,2.0,19,3,1,1,0,0,1,0,10:51,1,2,0.5,1,1,1.0,0,0,,0,1,1.0,LAL,H,2012-02-12,36-241,TOR,L (-2),0,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,1.8,20,0,1,2,2,0,0,2,9:17,0,1,0.0,0,0,,0,0,,0,2,5.0,NYK,H,2012-02-14,36-243,TOR,L (-3),0,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,12.4,21,10,6,5,1,0,0,5,21:52,3,5,0.6,1,2,0.5,3,4,0.75,1,4,1.0,SAS,H,2012-02-15,36-244,TOR,L (-7),0,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,0.3,22,0,1,0,1,0,0,0,7:25,0,2,0.0,0,1,0.0,0,0,,0,0,-2.0,CHA,H,2012-02-17,36-246,TOR,L (-7),0,2011-12,,,,False,False
25,Anthony Carter,PG,6-1,190,"June 16, 1975",us,12,Hawaii,https://www.basketball-reference.com/players/c/cartean01/gamelog/2012,2.3,23,2,2,0,2,0,1,1,12:48,1,3,0.333,0,1,0.0,0,0,,0,0,5.0,HOU,A,2012-02-28,36-257,TOR,L (-3),0,2011-12,,,,False,False
