Player,Season,Team,Game Score,Points,Assists,Rebounds,Steals,Blocks,Turnovers,Personal Fouls,Minutes Played,Field Goals Made,Field Goals Attempted,Field Goals Percentage,Three Points Made,Three Points Attempted,Three Points Percentage,Free Throws Made,Free Throws Attempted,Free Throws Percentage,Offensive Rebounds,Defensive Rebounds,Plus Minus,Starter,Number,Position,Height,Weight,Birth Date,Country,Years Experience,College,Player URL,Draft Round,Draft Pick in Round,Draft Overall Pick,Total Losses,Total Wins,Wfirst5,Lfirst5,Wfirst10,Lfirst10,Wfirst15,Lfirst15,Avg_Total_Passes
Rodney Hood,2018-19,POR,6.34,9.56,1.26,1.67,0.78,0.26,0.7,1.67,24.39,3.63,8.04,0.45,1.07,3.11,0.33,1.22,1.52,0.51,0.26,1.41,1.07,14.81,1,SG,6-8,208,"October 20, 1992",us,4,"Mississippi State, Duke",https://www.basketball-reference.com/players/h/hoodro01/gamelog/2019,1.0,23.0,23.0,8.0,19.0,3,2,7,3,9,6,1.49
Rodney Hood,2020-21,st,2.57,4.74,1.24,1.92,0.53,0.11,0.82,1.55,19.11,1.92,5.29,0.3,0.66,2.21,0.22,0.24,0.32,0.14,0.47,1.45,-2.42,13.16,32,SF,6-8,208,"October 20, 1992",us,6,"Mississippi State, Duke",https://www.basketball-reference.com/players/h/hoodro01/gamelog/2021,1.0,23.0,23.0,15.0,23.0,3,2,7,3,10,5,1.53
Rodney Hood,2020-21,TOR,2.53,3.88,0.35,1.76,0.24,0.18,0.29,0.88,12.72,1.24,3.47,0.29,0.53,1.71,0.19,0.88,0.94,0.38,0.29,1.47,-2.29,0.0,32,SF,6-8,208,"October 20, 1992",us,6,"Mississippi State, Duke",https://www.basketball-reference.com/players/h/hoodro01/gamelog/2021,1.0,23.0,23.0,11.0,6.0,1,4,4,6,6,9,0.82
Rodney Hood,2021-22,LAC,2.18,2.62,0.62,0.77,0.23,0.15,0.31,0.31,9.86,0.92,2.0,0.38,0.46,0.85,0.32,0.31,0.38,0.19,0.15,0.62,2.08,0.0,5,PF,6-8,208,"October 20, 1992",us,7,"Mississippi State, Duke",https://www.basketball-reference.com/players/h/hoodro01/gamelog/2022,1.0,23.0,23.0,5.0,8.0,4,1,5,5,8,5,0.68
Rodney Hood,2021-22,MIL,2.53,3.31,0.77,1.72,0.31,0.1,0.18,0.69,14.9,1.18,3.36,0.33,0.62,2.05,0.26,0.33,0.36,0.17,0.33,1.38,-0.46,0.0,5,PF,6-8,208,"October 20, 1992",us,7,"Mississippi State, Duke",https://www.basketball-reference.com/players/h/hoodro01/gamelog/2022,1.0,23.0,23.0,17.0,22.0,2,3,4,6,9,6,0.57
Romeo Langford,2021-22,BOS,3.6,4.7,0.43,2.36,0.48,0.36,0.36,1.05,16.55,1.8,4.18,0.4,0.66,1.89,0.26,0.45,0.77,0.21,0.68,1.68,-0.18,11.36,35,SG,6-5,216,"October 25, 1999",us,2,Indiana,https://www.basketball-reference.com/players/l/langfro01/gamelog/2022,1.0,14.0,14.0,22.0,22.0,1,4,5,5,8,7,0.64
Romeo Langford,2021-22,SAS,2.22,2.75,0.5,1.0,0.25,0.0,0.0,0.25,10.64,1.0,1.75,0.44,0.0,0.5,0.0,0.75,2.0,0.31,0.0,1.0,3.25,0.0,35,SG,6-5,216,"October 25, 1999",us,2,Indiana,https://www.basketball-reference.com/players/l/langfro01/gamelog/2022,1.0,14.0,14.0,2.0,2.0,2,2,2,2,2,2,0.65
Ron Baker,2018-19,NYK,1.02,1.27,1.18,0.64,0.45,0.0,0.27,1.45,9.69,0.36,1.45,0.24,0.09,0.82,0.09,0.45,0.55,0.23,0.09,0.55,-0.09,0.0,31,SG,6-4,220,"March 30, 1993",us,2,Wichita State,https://www.basketball-reference.com/players/b/bakerro01/gamelog/2019,0.0,0.0,0.0,9.0,2.0,1,4,2,8,2,9,1.02
Ron Baker,2018-19,WAS,-0.32,0.0,0.5,1.0,0.25,0.25,0.5,0.5,11.35,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.75,0.0,31,SG,6-4,220,"March 30, 1993",us,2,Wichita State,https://www.basketball-reference.com/players/b/bakerro01/gamelog/2019,0.0,0.0,0.0,2.0,2.0,2,2,2,2,2,2,1.28
Ronnie Brewer,2012-13,NYK,3.11,3.61,0.87,2.17,0.74,0.13,0.3,0.59,15.45,1.39,3.8,0.25,0.48,1.54,0.18,0.35,0.85,0.11,0.63,1.54,-0.13,73.91,11,SF,6-7,220,"March 20, 1985",us,6,Arkansas,https://www.basketball-reference.com/players/b/brewero02/gamelog/2013,1.0,14.0,14.0,15.0,31.0,5,0,8,2,11,4,0.0
Ronnie Brewer,2012-13,OKC,1.86,0.93,0.71,2.86,0.64,0.0,0.29,0.43,10.12,0.43,1.64,0.11,0.07,0.36,0.04,0.0,0.0,0.0,0.93,1.93,0.5,0.0,11,SF,6-7,220,"March 20, 1985",us,6,Arkansas,https://www.basketball-reference.com/players/b/brewero02/gamelog/2013,1.0,14.0,14.0,2.0,12.0,5,0,9,1,12,2,0.0
Ronnie Brewer,2013-14,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,11,SF,6-7,220,"March 20, 1985",us,7,Arkansas,https://www.basketball-reference.com/players/b/brewero02/gamelog/2014,1.0,14.0,14.0,0.0,1.0,1,0,1,0,1,0,1.0
Ronnie Brewer,2013-14,HOU,0.52,0.3,0.43,0.61,0.26,0.04,0.09,0.17,6.88,0.13,0.65,0.09,0.04,0.35,0.04,0.0,0.09,0.0,0.09,0.52,-1.96,13.04,11,SF,6-7,220,"March 20, 1985",us,7,Arkansas,https://www.basketball-reference.com/players/b/brewero02/gamelog/2014,1.0,14.0,14.0,7.0,16.0,4,1,7,3,10,5,0.53
Roy Hibbert,2016-17,CHO,4.55,5.17,0.48,3.57,0.19,1.05,0.74,2.31,15.98,1.86,3.43,0.49,0.0,0.0,0.0,1.45,1.79,0.55,1.26,2.31,-0.21,30.95,55,C,7-2,270,"December 11, 1986",us,8,Georgetown,https://www.basketball-reference.com/players/h/hibbero01/gamelog/2017,1.0,17.0,17.0,23.0,19.0,3,2,4,6,7,8,0.0
Roy Hibbert,2016-17,DEN,0.6,0.67,0.17,0.33,0.0,0.33,0.17,0.5,1.84,0.33,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,-2.17,0.0,55,C,7-2,270,"December 11, 1986",us,8,Georgetown,https://www.basketball-reference.com/players/h/hibbero01/gamelog/2017,1.0,17.0,17.0,1.0,5.0,5,0,5,1,5,1,0.23
Royce O'Neale,2023-24,BRK,6.42,7.43,2.8,4.51,0.65,0.59,1.04,2.45,24.53,2.57,6.63,0.39,1.98,5.41,0.37,0.31,0.45,0.14,0.78,3.73,-0.45,12.24,0,SF,6-4,226,"June 5, 1993",us,6,"Denver, Baylor",https://www.basketball-reference.com/players/o/onealro01/gamelog/2024,0.0,0.0,0.0,29.0,20.0,3,2,5,5,7,8,0.0
Royce O'Neale,2023-24,PHO,7.82,8.13,2.73,5.2,0.9,0.5,0.73,1.8,25.06,2.93,7.13,0.39,1.97,5.23,0.37,0.3,0.43,0.14,0.73,4.47,4.63,26.67,0,SF,6-4,226,"June 5, 1993",us,6,"Denver, Baylor",https://www.basketball-reference.com/players/o/onealro01/gamelog/2024,0.0,0.0,0.0,12.0,18.0,2,3,5,5,8,7,0.0
Rudy Gay,2012-13,MEM,10.75,17.21,2.57,5.93,1.33,0.74,2.48,2.07,36.68,6.69,16.38,0.41,0.95,3.07,0.26,2.88,3.71,0.69,1.33,4.6,3.88,100.0,22,SF,6-8,250,"August 17, 1986",us,6,UConn,https://www.basketball-reference.com/players/g/gayru01/gamelog/2013,1.0,8.0,8.0,13.0,29.0,4,1,8,2,12,3,0.0
Rudy Gay,2012-13,TOR,12.8,19.48,2.85,6.42,1.73,0.67,2.85,2.88,34.74,7.27,17.12,0.41,1.33,3.97,0.29,3.61,4.21,0.83,1.3,5.12,1.7,96.97,22,SF,6-8,250,"August 17, 1986",us,6,UConn,https://www.basketball-reference.com/players/g/gayru01/gamelog/2013,1.0,8.0,8.0,16.0,17.0,3,2,7,3,8,7,0.0
Rudy Gay,2013-14,SAC,14.15,20.13,3.07,5.53,1.22,0.6,3.0,2.25,34.4,7.4,15.35,0.47,0.78,2.51,0.22,4.55,5.44,0.75,1.53,4.0,-1.18,100.0,22,SF,6-8,250,"August 17, 1986",us,7,UConn,https://www.basketball-reference.com/players/g/gayru01/gamelog/2014,1.0,8.0,8.0,34.0,21.0,1,4,4,6,7,8,1.92
Rudy Gay,2013-14,TOR,11.41,19.44,2.22,7.39,1.56,1.28,3.28,2.61,35.48,7.22,18.61,0.39,1.22,3.28,0.35,3.78,4.89,0.75,1.61,5.78,-0.44,100.0,22,SF,6-8,250,"August 17, 1986",us,7,UConn,https://www.basketball-reference.com/players/g/gayru01/gamelog/2014,1.0,8.0,8.0,12.0,6.0,2,3,4,6,6,9,2.37
Rui Hachimura,2022-23,LAL,7.35,9.61,0.7,4.7,0.24,0.42,0.52,1.0,22.37,3.82,7.88,0.47,0.64,2.15,0.28,1.33,1.85,0.52,1.03,3.67,0.64,27.27,8,PF,6-8,230,"February 8, 1998",jp,3,Gonzaga,https://www.basketball-reference.com/players/h/hachiru01/gamelog/2023,1.0,9.0,9.0,12.0,21.0,3,2,4,6,8,7,1.03
Rui Hachimura,2022-23,WAS,8.64,13.0,1.17,4.27,0.37,0.4,1.2,1.3,24.26,5.27,10.8,0.47,1.0,2.97,0.3,1.47,1.93,0.42,0.63,3.63,-2.3,0.0,8,PF,6-8,230,"February 8, 1998",jp,3,Gonzaga,https://www.basketball-reference.com/players/h/hachiru01/gamelog/2023,1.0,9.0,9.0,13.0,17.0,3,2,4,6,8,7,1.58
Russ Smith,2014-15,MEM,2.87,4.17,1.0,0.5,0.5,0.0,0.83,1.17,5.99,1.0,2.5,0.19,0.17,0.83,0.08,2.0,2.17,0.46,0.17,0.33,4.67,0.0,9,PG,6-0,165,"April 19, 1991",us,R,Louisville,https://www.basketball-reference.com/players/s/smithru01/gamelog/2015,2.0,17.0,47.0,3.0,3.0,3,2,3,3,3,3,1.14
Russ Smith,2014-15,NOP,-1.38,0.83,0.33,0.5,0.0,0.0,1.17,1.0,4.85,0.33,1.67,0.05,0.17,1.0,0.04,0.0,0.0,0.0,0.0,0.5,-1.0,0.0,9,PG,6-0,165,"April 19, 1991",us,R,Louisville,https://www.basketball-reference.com/players/s/smithru01/gamelog/2015,2.0,17.0,47.0,2.0,4.0,3,2,4,2,4,2,0.87
Russell Westbrook,2022-23,LAC,13.65,15.81,7.62,4.86,1.1,0.48,3.38,1.95,30.22,6.1,12.48,0.48,1.24,3.48,0.33,2.38,3.62,0.57,1.43,3.43,1.57,100.0,0,PG,6-4,200,"November 12, 1988",us,14,UCLA,https://www.basketball-reference.com/players/w/westbru01/gamelog/2023,1.0,4.0,4.0,10.0,11.0,0,5,4,6,7,8,4.57
Russell Westbrook,2022-23,LAL,12.23,15.9,7.52,6.17,1.02,0.44,3.54,2.33,28.68,5.85,14.02,0.41,1.21,4.1,0.25,3.0,4.58,0.59,1.13,5.04,-0.85,5.77,0,PG,6-4,200,"November 12, 1988",us,14,UCLA,https://www.basketball-reference.com/players/w/westbru01/gamelog/2023,1.0,4.0,4.0,27.0,25.0,1,4,2,8,5,10,2.44
Ryan Anderson,2018-19,MIA,0.5,0.7,0.2,0.9,0.1,0.0,0.2,0.2,4.36,0.2,0.9,0.2,0.2,0.6,0.2,0.1,0.2,0.05,0.4,0.5,0.9,0.0,31,PF,6-9,240,"May 6, 1988",us,10,California,https://www.basketball-reference.com/players/a/anderry01/gamelog/2019,1.0,21.0,21.0,6.0,4.0,1,4,4,6,4,6,0.5
Ryan Anderson,2018-19,PHO,2.26,3.73,1.13,3.0,0.2,0.07,0.8,1.53,18.51,1.27,4.0,0.19,0.47,2.27,0.13,0.73,0.93,0.2,0.93,2.07,-5.47,53.33,31,PF,6-9,240,"May 6, 1988",us,10,California,https://www.basketball-reference.com/players/a/anderry01/gamelog/2019,1.0,21.0,21.0,12.0,3.0,1,4,2,8,3,12,0.0
Ryan Arcidiacono,2022-23,NYK,0.21,0.27,0.18,0.36,0.18,0.0,0.09,0.27,2.39,0.09,0.45,0.09,0.09,0.27,0.09,0.0,0.0,0.0,0.0,0.36,0.36,0.0,51,PG,6-3,195,"March 26, 1994",us,5,Villanova,https://www.basketball-reference.com/players/a/arcidry01/gamelog/2023,0.0,0.0,0.0,4.0,7.0,2,3,7,3,7,4,0.5
Ryan Arcidiacono,2022-23,POR,1.47,2.56,2.33,1.22,0.33,0.0,0.67,1.56,16.23,0.89,3.56,0.18,0.78,2.22,0.28,0.0,0.0,0.0,0.0,1.22,-4.89,44.44,51,PG,6-3,195,"March 26, 1994",us,5,Villanova,https://www.basketball-reference.com/players/a/arcidry01/gamelog/2023,0.0,0.0,0.0,7.0,2.0,1,4,2,7,2,7,2.77
Ryan Hollins,2015-16,MEM,3.19,3.62,0.31,2.72,0.19,0.62,0.66,1.81,12.87,1.41,2.25,0.45,0.0,0.0,0.0,0.81,1.31,0.32,1.25,1.47,-4.06,28.12,15,C,7-0,240,"October 10, 1984",us,9,UCLA,https://www.basketball-reference.com/players/h/holliry01/gamelog/2016,2.0,20.0,50.0,16.0,16.0,3,2,7,3,10,5,0.66
Ryan Hollins,2015-16,WAS,1.38,1.6,0.0,2.2,0.0,0.2,0.6,0.8,9.57,0.8,1.4,0.53,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.8,-3.6,60.0,15,C,7-0,240,"October 10, 1984",us,9,UCLA,https://www.basketball-reference.com/players/h/holliry01/gamelog/2016,2.0,20.0,50.0,3.0,2.0,2,3,2,3,2,3,1.2
Ryan Rollins  (TW),2023-24,MIL,1.77,1.0,1.0,0.67,0.67,0.0,0.33,0.33,3.99,0.33,0.67,0.33,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.67,1.67,0.0,55,PG,6-4,180,"July 3, 2002",us,1,Toledo,https://www.basketball-reference.com/players/r/rolliry01/gamelog/2024,2.0,14.0,44.0,3.0,0.0,0,3,0,3,0,3,0.0
Ryan Rollins  (TW),2023-24,WAS,3.92,4.1,1.1,1.1,0.8,0.3,0.7,0.7,6.59,1.3,2.5,0.52,0.2,0.3,0.2,1.3,1.7,0.4,0.2,0.9,5.7,0.0,55,PG,6-4,180,"July 3, 2002",us,1,Toledo,https://www.basketball-reference.com/players/r/rolliry01/gamelog/2024,2.0,14.0,44.0,9.0,1.0,0,5,1,9,1,9,0.0
Saben Lee,2022-23,PHI,1.7,3.0,1.0,0.0,0.5,0.0,1.5,0.5,5.06,1.5,2.0,0.83,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,38,PG,6-2,183,"June 23, 1999",us,2,Vanderbilt,https://www.basketball-reference.com/players/l/leesa01/gamelog/2023,2.0,8.0,38.0,1.0,1.0,1,1,1,1,1,1,2.25
Saben Lee,2022-23,PHO,5.43,6.3,2.83,1.96,0.78,0.04,0.91,1.35,15.8,2.0,5.09,0.36,0.48,1.26,0.19,1.83,2.48,0.45,0.57,1.39,-1.52,4.35,38,PG,6-2,183,"June 23, 1999",us,2,Vanderbilt,https://www.basketball-reference.com/players/l/leesa01/gamelog/2023,2.0,8.0,38.0,9.0,14.0,2,3,6,4,9,6,0.0
Saddiq Bey,2022-23,ATL,9.44,11.64,1.36,4.8,0.8,0.04,0.68,1.48,25.14,4.32,9.2,0.44,2.0,5.0,0.35,1.0,1.16,0.5,1.56,3.24,4.0,28.0,41,SF,6-7,215,"April 9, 1999",us,2,Villanova,https://www.basketball-reference.com/players/b/beysa01/gamelog/2023,1.0,19.0,19.0,13.0,12.0,2,3,5,5,7,8,1.48
Saddiq Bey,2022-23,DET,10.73,14.83,1.62,4.65,0.96,0.23,1.04,1.65,28.85,4.71,11.65,0.39,1.94,5.63,0.3,3.46,4.02,0.76,1.13,3.52,-4.75,57.69,41,SF,6-7,215,"April 9, 1999",us,2,Villanova,https://www.basketball-reference.com/players/b/beysa01/gamelog/2023,1.0,19.0,19.0,40.0,12.0,1,4,2,8,3,12,1.84
Sam Dekker,2018-19,CLE,5.78,6.33,1.0,3.67,1.22,0.0,0.56,1.44,18.83,2.44,5.33,0.49,0.56,1.44,0.26,0.89,1.11,0.39,1.0,2.67,-4.11,55.56,8,PF,6-9,230,"May 6, 1994",us,3,Wisconsin,https://www.basketball-reference.com/players/d/dekkesa01/gamelog/2019,1.0,18.0,18.0,8.0,1.0,0,5,1,8,1,8,1.93
Sam Dekker,2018-19,WAS,5.12,6.05,0.97,3.03,0.71,0.18,0.5,0.89,16.29,2.58,5.47,0.4,0.37,1.29,0.16,0.53,0.95,0.17,1.16,1.87,-1.39,0.0,8,PF,6-9,230,"May 6, 1994",us,3,Wisconsin,https://www.basketball-reference.com/players/d/dekkesa01/gamelog/2019,1.0,18.0,18.0,25.0,13.0,1,4,3,7,6,9,0.8
Sandro Mamukelashvili,2022-23,MIL,1.99,2.38,0.67,2.33,0.17,0.21,0.38,0.79,9.04,0.79,2.42,0.32,0.29,1.33,0.14,0.5,0.75,0.21,0.75,1.58,0.12,0.0,54,C,6-11,240,"May 23, 1999",us,1,Seton Hall,https://www.basketball-reference.com/players/m/mamuksa01/gamelog/2023,2.0,24.0,54.0,7.0,17.0,2,3,7,3,11,4,0.63
Sandro Mamukelashvili,2022-23,SAS,9.44,10.84,2.42,6.79,0.53,0.37,1.37,1.74,23.3,4.11,9.05,0.47,1.21,3.53,0.3,1.42,2.05,0.53,2.74,4.05,-6.11,36.84,54,C,6-11,240,"May 23, 1999",us,1,Seton Hall,https://www.basketball-reference.com/players/m/mamuksa01/gamelog/2023,2.0,24.0,54.0,13.0,6.0,2,3,3,7,4,11,2.3
Sean Kilpatrick,2015-16,BRK,8.56,13.83,1.13,2.17,0.43,0.09,1.17,1.3,23.22,5.0,10.83,0.45,1.52,4.22,0.34,2.3,2.57,0.69,0.43,1.74,-5.87,0.0,6,SG,6-4,210,"January 6, 1990",us,1,Cincinnati,https://www.basketball-reference.com/players/k/kilpase01/gamelog/2016,0.0,0.0,0.0,19.0,4.0,1,4,2,8,4,11,0.0
Sean Kilpatrick,2015-16,DEN,1.87,3.38,0.38,0.75,0.25,0.0,0.5,0.88,10.26,1.0,2.62,0.31,0.5,2.12,0.18,0.88,1.0,0.31,0.25,0.5,-1.38,0.0,6,SG,6-4,210,"January 6, 1990",us,1,Cincinnati,https://www.basketball-reference.com/players/k/kilpase01/gamelog/2016,0.0,0.0,0.0,5.0,3.0,2,3,3,5,3,5,0.65
Sean Kilpatrick,2017-18,BRK,2.04,4.94,0.94,2.19,0.12,0.06,1.0,0.5,11.44,1.56,5.44,0.21,0.69,2.69,0.15,1.12,1.19,0.36,0.06,2.12,-2.25,0.0,9,SG,6-4,210,"January 6, 1990",us,3,Cincinnati,https://www.basketball-reference.com/players/k/kilpase01/gamelog/2018,0.0,0.0,0.0,10.0,6.0,2,3,3,7,5,10,0.0
Sean Kilpatrick,2017-18,CHI,10.13,15.44,1.44,2.78,0.67,0.33,1.33,0.89,23.72,5.22,11.89,0.43,2.11,5.33,0.37,2.89,3.56,0.71,0.33,2.44,-4.56,11.11,9,SG,6-4,210,"January 6, 1990",us,3,Cincinnati,https://www.basketball-reference.com/players/k/kilpase01/gamelog/2018,0.0,0.0,0.0,6.0,3.0,3,2,3,6,3,6,1.64
Sean Kilpatrick,2017-18,LAC,2.52,4.75,0.75,0.5,0.0,0.0,0.25,0.5,9.56,1.75,4.5,0.31,0.75,1.75,0.12,0.5,0.5,0.25,0.0,0.5,0.25,0.0,9,SG,6-4,210,"January 6, 1990",us,3,Cincinnati,https://www.basketball-reference.com/players/k/kilpase01/gamelog/2018,0.0,0.0,0.0,3.0,1.0,1,3,1,3,1,3,0.86
Sean Kilpatrick,2017-18,MIL,2.47,4.04,0.65,1.09,0.22,0.04,0.39,0.65,8.93,1.35,3.57,0.28,0.57,2.0,0.19,0.78,0.83,0.37,0.04,1.04,-1.57,0.0,9,SG,6-4,210,"January 6, 1990",us,3,Cincinnati,https://www.basketball-reference.com/players/k/kilpase01/gamelog/2018,0.0,0.0,0.0,11.0,12.0,2,3,4,6,8,7,0.4
Sebastian Telfair,2012-13,PHO,4.08,5.98,2.48,1.48,0.61,0.22,1.15,1.83,17.28,2.04,5.37,0.38,0.93,2.46,0.29,0.96,1.24,0.32,0.26,1.22,-0.83,4.35,13,PG,6-0,165,"June 9, 1985",us,8,None,https://www.basketball-reference.com/players/t/telfase01/gamelog/2013,1.0,13.0,13.0,30.0,16.0,2,3,4,6,7,8,0.0
Sebastian Telfair,2012-13,TOR,3.25,4.31,3.0,1.23,0.69,0.08,0.85,1.54,14.24,1.38,4.77,0.21,0.77,2.85,0.17,0.77,0.92,0.12,0.08,1.15,0.46,0.0,13,PG,6-0,165,"June 9, 1985",us,8,None,https://www.basketball-reference.com/players/t/telfase01/gamelog/2013,1.0,13.0,13.0,8.0,5.0,2,3,3,7,5,8,0.0
Semi Ojeleye,2021-22,LAC,2.98,4.1,0.4,1.6,0.2,0.1,0.4,0.4,9.83,1.2,2.9,0.45,0.4,0.9,0.3,1.3,1.6,0.38,0.2,1.4,-1.6,0.0,37,PF,6-6,240,"December 5, 1994",us,4,"Duke, SMU",https://www.basketball-reference.com/players/o/ojelese01/gamelog/2022,2.0,7.0,37.0,6.0,4.0,4,1,4,6,4,6,0.74
Semi Ojeleye,2021-22,MIL,1.9,2.85,0.25,2.9,0.25,0.25,0.25,1.3,15.38,0.9,3.5,0.35,0.55,2.05,0.27,0.5,0.65,0.22,1.25,1.65,-6.4,0.0,37,PF,6-6,240,"December 5, 1994",us,4,"Duke, SMU",https://www.basketball-reference.com/players/o/ojelese01/gamelog/2022,2.0,7.0,37.0,10.0,10.0,1,4,4,6,8,7,0.71
Serge Ibaka,2016-17,ORL,11.75,15.11,1.07,6.82,0.61,1.62,1.18,2.48,30.54,6.12,12.55,0.48,1.48,3.82,0.38,1.38,1.62,0.5,1.79,5.04,-3.32,100.0,9,PF,6-11,235,"September 18, 1989",cg,7,None,https://www.basketball-reference.com/players/i/ibakase01/gamelog/2017,1.0,24.0,24.0,35.0,21.0,2,3,4,6,6,9,3.09
Serge Ibaka,2016-17,TOR,9.17,14.22,0.65,6.78,0.3,1.43,1.7,3.3,30.96,5.57,12.13,0.44,1.78,4.48,0.44,1.3,1.48,0.47,1.26,5.52,1.96,100.0,9,PF,6-11,235,"September 18, 1989",cg,7,None,https://www.basketball-reference.com/players/i/ibakase01/gamelog/2017,1.0,24.0,24.0,7.0,16.0,4,1,6,4,10,5,3.41
Serge Ibaka,2021-22,LAC,5.36,6.63,1.03,4.29,0.2,0.74,0.94,1.6,15.39,2.69,5.49,0.4,0.69,1.77,0.31,0.57,0.83,0.26,1.14,3.14,-1.14,28.57,25,C,6-11,235,"September 18, 1989",cg,12,None,https://www.basketball-reference.com/players/i/ibakase01/gamelog/2022,1.0,24.0,24.0,18.0,17.0,4,1,5,5,7,8,1.03
Serge Ibaka,2021-22,MIL,5.74,7.0,0.68,5.26,0.21,0.37,0.53,2.42,17.85,2.84,5.47,0.51,0.68,1.95,0.27,0.63,0.79,0.37,1.16,4.11,-0.74,10.53,25,C,6-11,235,"September 18, 1989",cg,12,None,https://www.basketball-reference.com/players/i/ibakase01/gamelog/2022,1.0,24.0,24.0,6.0,13.0,2,3,7,3,10,5,0.93
Seth Curry,2013-14,CLE,3.6,3.0,0.0,1.0,2.0,0.0,0.0,0.0,8.83,1.0,3.0,0.33,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,31,PG,6-1,185,"August 23, 1990",us,R,"Liberty, Duke",https://www.basketball-reference.com/players/c/curryse01/gamelog/2014,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,1,2.5
Seth Curry,2013-14,MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,31,PG,6-1,185,"August 23, 1990",us,R,"Liberty, Duke",https://www.basketball-reference.com/players/c/curryse01/gamelog/2014,0.0,0.0,0.0,0.0,1.0,1,0,1,0,1,0,2.5
Seth Curry,2021-22,BRK,10.66,14.95,2.58,2.58,0.89,0.16,1.32,2.47,29.93,5.47,11.11,0.46,3.05,6.53,0.45,0.95,1.11,0.32,0.21,2.37,4.16,100.0,30,SG,6-1,185,"August 23, 1990",us,7,"Liberty, Duke",https://www.basketball-reference.com/players/c/curryse01/gamelog/2022,0.0,0.0,0.0,8.0,11.0,3,2,4,6,8,7,0.0
Seth Curry,2021-22,PHI,11.18,15.02,4.02,3.36,0.8,0.24,1.87,2.24,34.79,5.69,11.73,0.47,2.22,5.56,0.41,1.42,1.62,0.5,0.38,2.98,2.51,100.0,30,SG,6-1,185,"August 23, 1990",us,7,"Liberty, Duke",https://www.basketball-reference.com/players/c/curryse01/gamelog/2022,0.0,0.0,0.0,18.0,27.0,3,2,8,2,9,6,3.02
Seth Curry,2023-24,CHO,6.98,9.0,1.75,2.0,0.62,0.38,0.62,0.88,19.82,3.25,7.38,0.42,1.12,3.5,0.32,1.38,1.5,0.58,0.38,1.62,-3.12,12.5,30,SG,6-1,185,"August 23, 1990",us,9,"Liberty, Duke",https://www.basketball-reference.com/players/c/curryse01/gamelog/2024,0.0,0.0,0.0,4.0,4.0,4,1,4,4,4,4,0.0
Seth Curry,2023-24,DAL,2.95,4.28,0.83,1.44,0.47,0.08,0.44,0.89,12.69,1.5,4.03,0.28,0.81,2.22,0.22,0.47,0.53,0.23,0.42,1.03,2.31,8.33,30,SG,6-1,185,"August 23, 1990",us,9,"Liberty, Duke",https://www.basketball-reference.com/players/c/curryse01/gamelog/2024,0.0,0.0,0.0,15.0,21.0,4,1,7,3,9,6,0.83
Shabazz Muhammad,2017-18,MIL,7.22,8.55,0.64,2.82,0.36,0.09,0.09,0.64,10.61,3.36,6.09,0.47,0.27,0.73,0.14,1.55,1.73,0.52,0.73,2.09,1.73,0.0,15,SG,6-6,223,"November 13, 1992",us,4,UCLA,https://www.basketball-reference.com/players/m/muhamsh01/gamelog/2018,1.0,14.0,14.0,5.0,6.0,2,3,5,5,6,5,0.55
Shabazz Muhammad,2017-18,MIN,2.1,3.75,0.22,1.41,0.16,0.06,0.16,0.72,9.41,1.47,3.78,0.35,0.12,0.59,0.06,0.69,0.97,0.25,0.47,0.94,-4.22,6.25,15,SG,6-6,223,"November 13, 1992",us,4,UCLA,https://www.basketball-reference.com/players/m/muhamsh01/gamelog/2018,1.0,14.0,14.0,13.0,19.0,2,3,7,3,10,5,0.38
Shabazz Napier,2019-20,MIN,8.41,9.64,5.19,3.06,1.11,0.19,2.11,1.72,23.79,3.17,7.86,0.39,1.31,4.42,0.32,2.0,2.44,0.62,0.47,2.58,-1.86,61.11,5,PG,6-0,175,"July 14, 1991",us,5,UConn,https://www.basketball-reference.com/players/n/napiesh01/gamelog/2020,1.0,24.0,24.0,27.0,9.0,4,1,4,6,4,11,2.8
Shabazz Napier,2019-20,WAS,8.49,11.55,3.75,2.4,1.45,0.2,2.6,1.95,24.41,3.7,8.65,0.47,1.45,4.05,0.34,2.7,3.25,0.64,0.45,1.95,-1.45,50.0,5,PG,6-0,175,"July 14, 1991",us,5,UConn,https://www.basketball-reference.com/players/n/napiesh01/gamelog/2020,1.0,24.0,24.0,13.0,7.0,3,2,5,5,7,8,2.98
